job_id,title,full_text,job_group
JD_159,[페이타랩] Web Frontend Developer (산업기능요원 가능),"상세내용[페이타랩] Web Frontend Developer (산업기능요원 가능)[오시면 이런 업무를 하게 되실 거예요!]- 패스오더 프론트엔드 개발자는 다양한 랜딩페이지, 네이티브 앱과 연계되는 서비스의 새로운 기능들을 개발해요.- 서비스 운영, 백오피스 개발 등 패스오더 서비스 운영 효율화를 위한 개발을 진행해요.- 패스오더 사용자들이 최고의 경험을 할 수 있도록 웹 페이지 및 내부 백오피스를 개발해요.- React, TypeScript를 사용하여 빠르고 지속 가능하며 버그에 잘 대응할 수 있는 서비스 구현 및 최적화를 진행해요.[이런 분을 찾고 있어요!]- React, Angular 사용에 능숙하신 분- HTML, CSS, JavaScript, 그리고 TypeScript에 대해 이해하고 계신 분- 동료와 다양한 학습 내용을 공유하고 서로 도움을 주고 받으며 함께 기술적으로 성장하고자 하는 마인드를 가진 분- 단순히 주어진 개발을 해내는 것보다, 주도적으로 문제를 발견하고 분석해 솔루션을 제안할 수 있는 분[이런 분이면 더 좋아요!]- 반응형 디자인, 웹 접근성, 웹 표준을 고려한 UI/UX 개발 경험 있으신 분- 테스트 코드 작성에 익숙하고 코드 리뷰 문화를 지향하는 분- 요구사항 분석 및 다른 개발자와 협업을 위한 원활한 커뮤니케이션 능력을 가지신 분- 성능 이슈, 메모리 누수, 네트워크 프로파일링 경험이 있으신 분",frontend
JD_160,[페이타랩] 데이터 분석가 (산업기능요원 가능),"상세내용[페이타랩] 데이터 분석가 (산업기능요원 가능)[오시면 이런 업무를 하게 되실 거예요!]- CRM 성과 분석을 통해 캠페인·메시지별 전환과 반응을 측정하고, LTV·CAC·ROI 등 핵심 지표를 기반으로 성과를 평가하며 개선 방향을 도출해요.- 타겟팅 고도화를 위해 행동·가치 데이터를 기반으로 세그먼트를 정의하고, 각 세그먼트별 개인화된 소구점·발송 채널·타이밍을 제안해요.- 목표 달성을 위한 가설을 수립하고, 정성·정량 데이터를 활용한 실험으로 성과를 검증하며 지속적으로 개선하는 실험 사이클을 주도해요.- 핵심 지표 정의, 데이터 마트 설계, 대시보드화 등을 통해 조직이 스스로 인사이트를 도출할 수 있는 데이터 분석 환경을 만들어요.[이런 분을 찾고 있어요!]- SQL과 Python을 활용해 대용량 데이터를 추출·정제·가공·분석할 수 있는 분- 비즈니스 목적에 맞는 데이터 마트를 설계하고 구축한 경험이 있는 분- 모바일 서비스의 고객 행동 분석(Retention, Cohort, 세그먼트)과 마케팅 효율 지표(CAC, ROAS, ROI) 분석에 대한 이해가 있는 분- 문제정의 → 가설수립 → 실험설계(A/B 테스트) → 성과측정 → 개선으로 이어지는 데이터 분석 사이클을 직접 수행한 경험이 있는 분[이런 분이면 더 좋아요!]- 2년 이상의 마케팅 또는 프로덕트 데이터 분석 관련 경험이 있는 분- 빠르게 성장하는 IT 스타트업 환경, 특히 O2O·모바일 앱·식음료 도메인에서 근무한 경험이 있 분- BigQuery 등 클라우드 기반의 대용량 분석 환경에서 데이터 마트를 설계해보신 분- ML 기반 개인화 추천 모델 및 이탈 예측 모델을 구축한 경험이 있는 분- AI 툴을 활용한 리서치, 코드 생성, 리포팅 자동화 등 업무 효율을 개선한 경험이 있는 분- 조직 내 Data-Driven 문화 확산 및 데이터 리터러시 증대에 기여한 경험이 있는 분",data_analyst
JD_161,[카카오] Machine Learning Engineer (Search) (경력),"상세내용[카카오] Machine Learning Engineer (Search) (경력)◆ 업무내용- Semantic Search 기술 설계 및 개발 (RAG, Embedding, Reranker)- 쇼핑, 로컬 등 버티컬 서비스에 특화된 전용 검색 모델 및 랭킹 알고리즘 개발- 실시간 검색을 위한 모델 경량화 (Quantization, Distillation)- 실시간 대규모 트래픽 처리를 위한 Inference Optimization 및 서빙 파이프라인 구축- 신뢰성 있는 AI 검색 서비스를 위한 성능 평가 방법론 연구 및 개발- 검색 품질 향상을 위한 데이터 정제 기술 연구 및 개발- 대용량 검색 데이터(쿼리, 문서, 사용자 로그) 분석- 온/오프라인 실험 설계 및 A/B 테스트를 통한 검색 시스템의 점진적 개선과 서비스 적용- 최신 정보 검색(IR) 및 자연어 처리(NLP) 관련 논문 리서치와 핵심 기술 내재화◆ 지원자격- 검색 및 ML 경력 3년 이상 혹은 그에 준하는 역량을 보유하신 분- Python에 능숙하고, PyTorch/TensorFlow 등 딥러닝 프레임워크 사용 경험이 있으신 분- ML/LLM 모델의 학습부터 서비스 배포(Serving)까지 End-to-End 경험이 있으신 분- 라이브러리나 툴을 단순히 사용하는 것을 넘어, 기술적 의사결정의 이유와 동작 원리 파악에 관심이 있으신 분- 새로운 기술이나 낯선 프레임워크도 두려움 없이 습득하고, 유연하게 대처하는 자세를 가지신 분- 논리적인 커뮤니케이션으로 동료를 설득하고, 팀과 함께 문제를 해결하는 것을 즐기시는 분◆ 우대사항- Vector Search (Dense Retrieval, Late-interaction, Ranking) 관련 모델 연구/개발 경험이 있으신 분- 언어 모델의 Post-Training, Inference 최적화, 또는 경량화 관련 실무 경험이 있으신 분- 검색 엔진(OpenSearch/Elasticsearch 등) 이나 Vector DB 를 튜닝 및 최적화한 경험이 있으신 분- 대규모 분산 처리 시스템(Spark, Hadoop, Kafka) 기반의 데이터 파이프라인 구축 경험이 있으신 분- Kubernetes, Docker 등 컨테이너 기반의 MLOps 인프라 환경에 익숙하신 분- AI 관련 top-tier 학회(NeurIPS, ICML, ICLR, AAAI, EMNLP, ACL 등) 1저자 논문 게재 경험이 있으신 분",ai
JD_162,AI Adoption (인턴 / 경력)  - CEO Staff Team,"[상단 타이틀 & 소개]
MemeBox
글로벌 K-Beauty를 선도하는 미미박스
미미박스는 전 세계 고객에게 가치를 제공하기 위해
K-뷰티의 역동적인 혁신과 기술력을 결합하여, 글로벌 시장에서의
성장을 주도하고 있는 뷰티 플랫폼 기업입니다.
전 세계 고객의 목소리에 귀 기울여 고품질의 뷰티 트렌드를 선도해 나갑니다.

[투자 현황]
누적 투자액 3,100억원
글로벌 벤처캐피털(VC) 와이콤비네이터(Y Combinator)를 비롯한 국내외 유수의 투자사로부터 기술력과 성장 잠재력을 인정받아 누적 3,100억원의 투자를 유치했습니다.

2012 / 2014 / 2016 / 2018 / 2021 (그래프 우상향 화살표: 지속성장)

[채용 부문]
채용 부문
AI Adoption (기획 / 개발)
- CEO Staff Team

미미박스에서는 AI 기술을 통해 비즈니스 효율성을 극대화하고, 새로운 시장 기회를 발굴할 AI Adoption 전문가를 모십니다. 본 포지션은 CEO Staff Team 소속으로, 조직 내 AI 기반 솔루션의 기획부터 개발, 도입까지 전 과정을 주도하게 됩니다. 빠르고 유연하게 변화하는 뷰티 이커머스 환경에서 AI 기술로 비즈니스의 혁신을 이끌어내고, 글로벌 성장을 가속화할 인재들의 많은 지원을 바랍니다.

[주요 업무]
주요 업무

AI 기반 비즈니스 솔루션 기획 및 개발

조직 내 업무 효율성 향상을 위한 AI 툴 및 시스템 도입/기획

커머스 데이터 분석 및 AI 기반 예측 모델 구축/운영

글로벌 K-Beauty 트렌드 분석을 위한 데이터 파이프라인 설계

AI 시스템 연동 및 서비스 최적화

사내 기 시스템과의 AI 솔루션 연동 및 최적화

생성형 AI (LLM 등)를 활용한 업무 프로세스 자동화

데이터 기반의 의사결정 지원 인프라 구축 및 모니터링

글로벌 비즈니스 연동

글로벌 마켓 데이터 및 AI 솔루션 적용

해외 지사 및 글로벌 파트너사와의 기술 협업

트렌드 변화에 따른 유연한 시스템 대응

[자격 요건]
자격 요건

AI 기술에 대한 깊은 이해 및 관련 프로젝트 수행 경험

Python, R 등 데이터 분석 및 개발 언어 활용 능력 우수자

생성형 AI 및 LLM을 활용한 애플리케이션 개발/도입 경험

다양한 부서와의 원활한 커뮤니케이션 능력 및 문제해결 역량

[우대 사항]
우대 사항

글로벌 이커머스 플랫폼 또는 뷰티 산업 내 AI 프로젝트 경험자

대용량 데이터 처리 및 클라우드 환경(AWS, GCP 등) 경험자

비즈니스 수준의 영어 커뮤니케이션 가능자 (해외 지사 협업 필요)

자기주도적으로 문제를 정의하고 해결책을 찾아가는 능동적인 태도

[전형 절차]
전형 절차

서류 전형 -> 과제 전형 (필요시) -> 1차 면접 (실무진) -> 2차 면접 (임원진) -> 최종 합격

전형 절차는 포지션 및 상황에 따라 변경될 수 있습니다.

서류 제출 시 포트폴리오 첨부 필수 (자유 양식)

이력서 작성 시 프로젝트에서의 역할 및 성과를 상세히 기술해 주세요.

국가보훈대상자 및 장애인은 관련 법령에 의거하여 우대합니다.

[복지 및 혜택]
복지 및 혜택

유연근무제 운영 (시차출퇴근제 도입으로 유연한 업무 환경 제공)

도서 및 교육비 지원 (성장을 위한 아낌없는 지원)

최신 장비 지급 (업무 몰입을 위한 최고 사양 맥북/노트북 지급)

장기근속 포상 (리프레시 휴가 및 포상금 지급)

경조사 지원 (기쁨과 슬픔을 함께 나누는 경조금 및 경조휴가)

임직원 할인 혜택 (미미박스 자사 브랜드 제품 상시 할인)

자유로운 연차 사용 (눈치 보지 않는 자유로운 휴가 문화)

간식 및 음료 제공 (당 충전을 위한 무제한 스낵바 운영)

정기 건강검진 (임직원의 건강 관리를 위한 검진 지원)

생일 축하 선물 (소중한 날을 기념하는 기프티콘 지급)

쾌적한 근무 환경 (강남역 도보 5분 거리의 접근성 좋은 오피스)

카페테리아 운영 (소통과 휴식을 위한 사내 휴게 공간)

[브랜드 소개]
브랜드
I'M MEME / PONY EFFECT / KAJA / NOONI / I DEW CARE

미국, 한국, 중국, 대만 등 전 세계 주요 거점에 지사를 두고 글로벌 브랜드로 성장하고 있습니다.

K-Beauty의 혁신성을 기반으로 전 세계 고객들에게 가치를 전달합니다.

현지 시장 맞춤형 마케팅과 혁신적인 제품 개발을 통해 글로벌 뷰티 트렌드를 선도합니다.

(하단 이미지 제품 라인업 로고: I'M MEME, KAJA, PONY EFFECT)",ai
JD_163,[티맥스티베로][전문연구요원] DBaaS Backend 연구 및 개발 (신규/전직 지원 가능) 연구원,"상세내용[티맥스티베로][전문연구요원] DBaaS Backend 연구 및 개발 (신규/전직 지원 가능) 연구원[모집기간]상시채용[담당업무]-Web UI 기반 DB 관리 환경-DB 프로비저닝 / 설치 / 구성 자동화-모니터링, 백업/복구, 마이그레이션 등 통합 관리 기능-On-Premise와 Cloud를 아우르는 Hybrid Cloud 지원-AWS / Azure Marketplace 상용 서비스 운영[자격요건]-컴퓨터 및 IT 관련 전공자이면서 석사 이상의 학력-Java / Spring Boot 기반 Backend 개발 경험 또는 이에 준하는 역량-RDBMS에 대한 기본적인 이해-Linux 환경에서의 개발 경험-문제 해결 능력과 시스템에 대한 이해를 높이고자 하는 의지-해외여행에 결격 사유가 없으신 분[우대 사항]-DB 내부 구조 또는 쿼리 처리에 대한 이해-클라우드(AWS, Azure) 환경 경험-Docker / 컨테이너 기반 개발 경험-IaC (Terraform 등) 경험-분산 시스템 또는 플랫폼 개발 경험-성능 튜닝 및 장애 대응 경험-플랫폼 수준의 시스템 개발에 관심이 있는 분-DB, 클라우드, 백엔드 기술을 함께 성장시키고 싶은 분-복잡한 문제를 구조적으로 해결하는 데 흥미를 느끼는 분-협업을 통해 더 나은 결과를 만드는 데 익숙한 분-장애인 및 보훈 대상자",backend
JD_164,[티맥스티베로] [전문연구요원] DB엔진 연구 및 개발 (신규/전직 지원 가능),"상세내용[티맥스티베로] [전문연구요원] DB엔진 연구 및 개발 (신규/전직 지원 가능)[모집기간]상시채용[담당업무]1. 새로운 SQL 기능과 전반적인 SQL 성능 향상에 대한 연구-같은 SQL이더라도 어떤 동작을 선택하느냐에 따라 성능이 천차만별이기 때문에 더 나은 수행 방법이 있을지 고민합니다.-수행 중에도 높은 성능을 유지하면서 안정적인 운영이 가능한 방법을 찾고,효과적인 알고리즘과 자료구조 선택을 기반으로 높은 성능을 보장하는 방법을 연구합니다.-DB의 테이블과 인덱스 등의 오브젝트 메타 정보를 관리하고,SQL 처리 중 메타 정보를 정확하고 빠르게 열람 가능하도록 지원합니다.-PL/SQL을 통해 일반적인 프로그래밍 언어의 기능과 SQL 기능을 함께 사용할 수 있습니다.PL/SQL의 기능을 추가하고, 성능 향상을 위해 연구하고 개발합니다.-XML, JSON, Geometry 데이터와 같은 비정형 데이터를 데이터베이스에서 편하게 사용할 수 있도록 연구합니다.2. DB 트랜잭션을 위해 필요한 핵심 Backend 파트 연구 개발-동시성 향상을 고려한 데이터 수정, 접근 제어 및  및 분산 락을 이용한 고성능의 트랜잭션 수행을 연구합니다.-Cluster 환경에서 분산 캐시를 관리하고, 성능을 높이기 위한 다양한 연구를 진행합니다.-데이터 보안 및 서버 프로세스의 자원 관리, 병렬 처리를 위한 framework를 만들고 연구합니다.-안정적인 DB 운영과 효율적인 백업과 빠른 복구를 위해 연구합니다.3. 대용량 데이터 저장과 처리 향상을 위한 분산 시스템 연구-대용량 데이터 저장을 위한 분산 Storage 및 분산 처리 시스템을 개발합니다.-대용량 데이터를 고속으로 처리하기 위해 RDMA와 NVMe 기반의 효율적인 아키텍처를 연구하고 개발합니다.-분산 데이터베이스의 정합성을 위해 클러스터 구성과 네트워크 연결성, 노드 상태를 종합적으로 관리하며 안정적인 운영을 보장하는 개발을 진행합니다.4. Tibero DBMS용 JDBC/ODBC 드라이버 등 클라이언트 컴포넌트 개발-다양한 애플리케이션이 DBMS에 안전하고 빠르게 접근할 수 있도록 아래 업무를 수행합니다.-각 프로그래밍 언어별 데이터베이스와의 통신을 담당하는 client driver를 개발합니다.-Tibero DBMS와 여러 Framework (ORM 등)와의 연동을 위한 개발합니다.-OpenSource Platform과 Tibero를 연동하기 위한 연구 개발을 진행합니다.[자격요건]-컴퓨터 및 IT 관련 전공자이면서 석사 이상의 학력-C/C++ 프로그래밍 가능하신 분-컴퓨터공학 전공 혹은 관련 업계 종사한 이력을 보유하신 분-해외여행에 결격 사유가 없으신 분   [우대 사항]-DBMS 개발 경험 있으신 분-UNIX/LINUX 기반 시스템 프로그래밍 경험 있으신 분-SQL에 대한 높은 지식이 있으신 분 (SQLP 자격증 등)-분산 시스템 관련 개발 경험 보유하신 분-클라우드 환경에 특화된 개발 경험이 있으신 분-장애인 및 보훈 대상자",data_analyst
JD_165,[이노션] 데이터 엔지니어 (Google Analytics),"데이터팀데이터팀은 데이터 분석 - 엔지니어 - 컨설팅 및 비즈니스 인사이트 등을 담당하는 전문가들로 구성되어 있습니다.글로벌 자동차 브랜드의 마케팅 데이터 전 과정을 책임지며, 데이터 기반 인사이트 도출과 실행 가능한 전략 수립을 통해 비즈니스 성장에 기여합니다.다양한 플랫폼과 데이터를 연결하고 표준화하여 일관된 고객 경험을 제공합니다.고객사 및 글로벌 협업사와 긴밀히 소통하며 데이터 솔루션의 고도화와 혁신을 이끌고 있습니다.데이터 엔지니어 (Google Analytics) 직무는글로벌 Web/App 플랫폼에서 고객 행동 데이터를 표준화하고 관리하는 역할을 담당합니다.Google Analytics 4(GA4)와 다양한 마케팅 솔루션을 활용하여 데이터가 정확하게 수집·분석될 수 있는 환경을 설계·운영합니다.또한 Jira, Confluence 등을 활용해 업무를 체계적으로 관리하며,각 플랫폼 개발자 및 글로벌 협력사와 협업하여 데이터 기반 인사이트를 도출하고 서비스 개선에 기여합니다.■ 업무내용 - Web/App 내 사용자 행동 데이터 수집 환경 구축 및 운영    (Google Analytics, GTM, Pixel, Twitter, Floodlight etc) - 개발자 가이드 문서 제작 (Confluence) - 데이터 분석 및 운영을 위한 데이터 마트 설계·구축·운영■ 지원자격  - 전문학사 이상 - 총 경력 1년차 이상 필수⁠ - Web/App 내 Google Analytics 4 구축 및 운영 경험을 보유하신 분 - 최종합격 후, 지정 입사일에 입사 가능한 분 - 해외 출장에 결격 사유가 없는 분 (남성의 경우, 회사가 지정한 입사일까지 병역을 마쳤거나 면제되신 분)■ 우대사항 - 개발 언어 활용 역량        > Javascript, HTML, CSS        > SQL (BigQuery 활용자 우대) - 마케팅 및 유저 행동 데이터에 대한 이해도 - Web&App 개발/운영 경험 보유 혹은 앱 개발 언어(Kotlin, Swift) 활용 능력■ 지원서 접수 - 공고가 게시된 기간 내 접수 (지원서는 제출완료 된 건에 한하여 검토) - 이노션 채용 홈페이지의 온라인 입사 지원서 제출■ 채용전형 - 서류전형  -  1,2차 면접전형  -  인성검사  -  입사■ 기타사항 - 상시채용 특성상, 전형 일정이 변동 될 수 있습니다. - 전형 별 합격자에 한하여 개별 안내 예정입니다. - 입사지원서 기재사항 또는 제출서류 중 허위사실이 있는 경우 합격이 취소될 수 있습니다. - 전형대상자에 한하여 별도의 증빙서류를 요청할 수 있습니다. - 취업보호대상자(장애, 보훈 등)는 관계 법령에 의거하여 우대합니다. - 정상근무가 불가능할 경우, 합격이 취소되거나 전형상 불이익이 있을 수 있습니다.",data_analyst
JD_166,[안랩] SW개발(Linux)," [공통 자격요건]- 개발 언어: C, C++, Python, Go 가능자- C/C++ 기반 개발 경험자- Linux OS 디버깅 및 분석 경험자 [공통 우대사항]- 리눅스용 보안 프로그램 개발 경험- 리눅스 시스템 프로그래밍 개발 경험- 임베디드 데이터베이스(SQ Lite 등) 사용 경험- 오픈소스 프로젝트 참여 경험[관심 분야 선택 안내]아래는 각 분야 소개 및 합류 시 얻어가실 수 있는 경험들입니다. 지원서에 관심 있는 분야를 선택하여 제출해주세요. 선택하신 분야는 전형 과정 중 적합한 포지션을 제안드리기 위해 참고 자료로 활용되며,실제 배치는 선택 분야와 상이할 수 있는 점 참고 부탁드립니다.1. 어플라이언스 제품 보안 모듈 개발 및 시스템 개발• Linux 멀티 프로세싱 사용자 영역 모듈 개발• Linux 커널 영역 네트워크 스택 개발• DPDK 네트워크 스택 개발• L7 파싱 및 프로토콜 컨트롤 데몬 개발• L7 로드밸런서 개발[추가 자격 요건]- 개발 관련 opensource 툴(git/svn, cmake, make 등) 사용 가능- 경력 2년 이상[추가 우대사항]- 리눅스 커널모듈 개발 경험- 네트워크 프로토콜 기반 운영 및 개발 경험2. ASD 엔진 개발(Linux)• Linux eBPF 기반 시스템 필터 모듈 개발• Linux 커널 모드 시스템 필터 개발• Linux 커널, 유저모드 이벤트 기반 행위 탐지 모듈 개발[추가 자격 요건]- Linux 애플리케이션 개발 경험- Linux OS 디버깅 및 분석 경험- 경력 3년 이상3. V3Net for Linux 제품 개발• Linux 백신 개발[추가 자격 요건]- Linux OS 디버깅 및 분석 경험자4. EXDR Linux Agent 개발• Linux Multi Process/Thread 개발 • 다양한 Endpoint Sensor 개발• gRpc/Rest API 이용한 통신 개발• Linux Service 개발[추가 자격 요건]- Linux 환경에 대한 이해 및 경험- RESTful  API 및 다양한 통신 프로토콜에 대한 이해 및 경험[추가 우대사항]- git, svn 등 형상 관리 도구 사용 경험- 복잡한 보안 이슈 및 비즈니스 이해를 해결하고 최적화하기 위한 문제 해결 능력이 뛰어난 분- 보안 분야의 최신 트렌드 및 기술 동향에 대한 관심 및 이해가 있으신 분- Sqlite DB 쿼리 작성이 능숙하고 스키마 설계 경험이 있으신 분- 임베디드 데이터베이스(SQLite 등) 사용 경험5. 어플라이언스 플랫폼 SW 개발[추가 우대사항]- Linux 시스템 프로그래밍, 커널 드라이버 개발 경험- Linux 네트워크 프로그래밍 개발 경험- Linux 디바이스 드라이버 개발 경험6. 네트워크 보안제품 개발• Linux 네트워크 사용자 영역 모듈 개발• 소켓 프로그램, 멀티 쓰레드, 비동기 처리, 성능 최적화[추가 자격 요건]- 개발 관련 opensource 툴(git/svn, cmake, make 등) 사용 가능- 데이터베이스를 활용한 개발 경험- 3rd Party 연동 경험자(AD, LDAP, Radius, DBMS, TACA+, SAML)- 인증서 관련 개발 경험자[추가 우대사항]- SSL VPN 관련 프로토콜 개발 경험- OpenVPN 개발 경험- PKCS#11 경험자7. EPS Server 백엔드 개발• 리눅스 서버 어플리케이션 설계 및 개발• 멀티 쓰레드, 비동기 처리, 성능 최적화• 데이터 모델링, 스키마 설계, 쿼리 작성 및 성능 튜닝• 서버–에이전트 간 통신 프로토콜 설계 및 개발• 시스템 연동 API 설계 및 개발[추가 자격 요건]- 파이썬, GO 등의 개발 경험- 데이터베이스를 활용한 개발 경험[추가 우대사항]- 오픈 소스 라이브러리(Open SSL 등) 사용 경험- Mong DB 등 No SQL 개발 경험전형절차서류접수 ▶ 1차면접 ▶ 2차면접 ▶ 처우협의 ▶ 최종입사 ※ 면접 일정의 경우 개별적으로 안내 드릴 예정입니다.※ 직무에 따라 필요 시, 전형이 추가되거나 변동될 수 있습니다.※ 상시 채용 진행으로, 채용 시 마감될 수 있는 점 참고 부탁 드립니다.  기타사항- 해외여행에 결격 사유가 없으신 분- 지원서의 내용이 사실과 다를 시 합격이 취소될 수 있습니다.- 국가보훈 취업지원 대상자와 장애인은 관계 법령에 의해 우대합니다.- 석/박사의 경우 이력서에 학위 논문이나 기타 저술 첨부를 부탁 드립니다.- 전형 결과에 따라 세부업무가 변경될 수 있습니다.- 기타 문의사항은 채용 홈페이지 내 문의하기 게시판을 통해 문의 바랍니다.",backend
JD_167,[엔카닷컴] Data Analyst (3년 이상),"상세내용[엔카닷컴] Data Analyst (3년 이상)[주요업무]01. 로그를 설계합니다. 사용자 행동이 데이터로 '잘' 쌓이도록, 수집 단계부터 직접 개입합니다.-이벤트 Taxonomy 정의 — 이벤트명, 파라미터, 수집 시점, 적재 기준 설계-PO·개발·QA와 협업해 로그 누락·오수집 사전 방지-신규 피처 출시 전 분석 목적에 맞는 로그 항목 사전 기획02. 데이터를 정리합니다 흩어진 로그를 목적에 맞는 구조로 가공해, 누구나 꺼내 쓸 수 있는 분석 자산으로 만듭니다.-행동 마트·KPI 집계 마트·실험 마트 등 목적별 데이터 레이어 설계-지표 정의 표준화 및 쿼리 문서화로 조직 내 분석 자산화-데이터 정합성 검증 및 파이프라인 품질 모니터링 운영03. 패턴을 찾습니다 사용자가 어디서 이탈하고, 어떤 행동이 성장으로 이어지는지 데이터에서 답을 찾습니다.-퍼널·코호트·리텐션 분석으로 전환율 병목 및 이탈 원인 규명-A/B 테스트 설계·실행·통계 검증 및 결과 해석-세그먼트별 행동 패턴 분석으로 개선 우선순위 도출04. 결정을 만듭니다 숫자를 전달하는 게 아니라, 정보(그 숫자가 의미하는 바)를 전달합니다.-KPI 모니터링 및 지표 이상 감지 시 원인 분석과 개선안 제안-경영진·PO·마케터 등 다양한 이해관계자 눈높이에 맞는 리포트 작성-분석 결과를 실행 가능한 액션으로 연결, 의사결정 리드[자격요건]-데이터 분석 실무 경험 3년 이상-SQL 고급 활용 - Window Function, CTE, Subquery, 성능 최적화까지 자유롭게 활용 가능한 분-사용자 행동 이벤트 로그 Taxonomy를 직접 설계하거나 고도화한 경험이 있는 분-분석 목적에 맞는 데이터 마트를 설계하고 운영해 보신 분-퍼널·코호트·A/B 테스트를 실무에서 직접 설계·분석·적용해 보신 분-경영진 또는 주요 의사결정자에게 분석 결과를 구조화하여 전달해 보신 분-논리적 사고력과 분석적 문제 해결 능력, 원활한 커뮤니케이션 역량을 보유한 분[우대사항]-AI를 데이터 정의, 수급, 관리, 분석 등 업무 전반에 도입하여 고도화 해보신 분-비즈니스 수준의 영어 커뮤니케이션이 가능한 분-데이터 관련 석사 이상의 학위 보유한 분",data_analyst
JD_168,Vision AI Engineer (Detection & Model Deployment) 모집,"로보로드는 여전히 원시적인 형태로 수행되는 도로 포장 유지 보수를 AI-로보틱스 기술을 활용해 혁신하기 위해 새로이 설립된 기업입니다. 수년간의 연구를 통해 시장에 혁신을 불러일으킬 수 있는 소프트웨어 시스템 설계를 완료하였으며, 창업 초기임에도 불구하고 B2G 사업의 주 고객이 될 여러 지자체와 시스템 도입을 위한 논의를 진행 중입니다.한국인 최초 F1 그랑프리 엔지니어인 김남호 박사와 카이스트 건설환경공학과 이진우 교수를 중심으로 서울대, 고려대 출신 인재들이 합류해 로봇과 소프트웨어 개발을 진행 중입니다. 로보로드의 핵심 기술은 고도화된 AI Vision 기술과 도로 포장 유지 관리를 위한 생애주기 의사결정 기술, 로봇의 움직임을 실시간으로 제어하는 AI 로봇 제어 기술입니다. 우리는 이들 기술의 융합을 통해 세계 최초 무인 도로 포장 유지 보수 솔루션을 만들고 있습니다.한국 최고 수준의 구성원들이 한 마음으로 최선을 다하고 있습니다. 우리와 함께 세계에서 가장 독창적인 기술 스타트업의 미래를 만들어갈 내실 있는 인재를 찾고 있습니다.모집부문 및 상세내용모집 부문상세내용Vision AI Engineer (Detection & Model Deployment) 모집 (0명)담당업무ㆍ컴퓨터 비전 / 객체 탐지
  -  YOLO 계열(YOLOv8, YOLO11 등) 및 Transformer 기반 객체 탐지 모델(RT-DETR, RF-DETR 등) 설계, 학습, 평가
  -  데이터셋 구축 및 품질 관리: 어노테이션 파이프라인 설계, 클래스 불균형 대응, 데이터 증강(Augmentation) 전략 수립
  -  Multi-scale feature map(P2~P5) 활용, Attention 모듈(CBAM, SimAM 등) 통합 등 모델 아키텍처 개선 및 Ablation Study 수행
  -  모델 성능 분석: mAP, Precision/Recall, loss 컴포넌트(box, cls, dfl) 단위의 정밀 분석 및 개선 방향 도출
  -  추론 최적화(TensorRT, ONNX) 및 프로덕션 환경 모델 배포

ㆍ전반적인 AI/ML
  -  최신 논문 및 기술 동향 리서치, 팀 내 기술 공유
  -  백엔드 개발자와 협업하여 End-to-End 서비스 통합
  -  실험 설계 및 결과 문서화, 기술 보고서 작성

[스킬]

ㆍ언어 : Python
ㆍ프레임워크 : PyTorch, Ultralytics, Hugging Face, OpenCV
ㆍ객체 탐지 : YOLOv8/YOLO11, RT-DETR/RF-DETR
ㆍ추론 최적화 : TensorRT, ONNX
ㆍMLOps (우대) : AWS SageMaker
채용형태- 정규직- 연봉: 5천만원 이상, 면접 후 결정우대조건ㆍ관련 분야 석사 학위 소지자
ㆍAWS SageMaker를 활용한 학습 파이프라인 구축 및 운영 경험
ㆍVLM / VLA / Physical AI 모델 학습 또는 연구 경험, 로보틱스/Embodied AI 관련 프로젝트 경험
ㆍMulti-GPU / 분산 학습(DDP, DeepSpeed 등) 경험
ㆍ모델 경량화 및 추론 최적화 경험 (TensorRT, ONNX Runtime, Quantization)
ㆍEdge AI / Embedded 환경 배포 경험 (Jetson, Coral 등)
자격요건학력대학졸업(4년) 이상ㆍAI/ML 컴퓨터 비전 프로젝트 관련 실무 경력 3년 이상ㆍPython 숙련자, PyTorch 기반 딥러닝 모델 개발 경험ㆍ객체 탐지 프레임워크(YOLO, DETR 계열 등) 활용 경험ㆍ모델 아키텍처에 대한 이해 (backbone, neck, detection head 구조 및 개선 경험)ㆍ컴퓨터공학, AI, 데이터사이언스 또는 관련 분야 학사 이상근무조건급여연봉 5000만원이상(협의)근무시간주 5일(월~금), 선택적 근로시간제 [코어타임:11-16시]근무지역경기 성남시 수정구 금토로80번길 56 서강판교디지털혁신캠퍼스 306-26호 전형 절차Step 1서류전형Step 2면접 전형Step 3입사일 협의Step 3최종합격지원 기간 및 방법접수기간2026-04-15 ~ 2026-05-14접수방법제출서류링커리어 간편지원링커리어 이력서(필수), 포트폴리오(선택)복리후생  - 최신 맥북 프로 지원  - 개인 장비 구매 비용 40만원 지원  - 점심 식대 별도 제공  - 교육 및 자기개발비 지원  - 선택적 근로시간제유의사항  - 지원서는 수시로 검토되며, 합격자에 한하여 개별 연락을 드립니다.  - 지원서 내용이 사실과 다를 경우 합격 및 입사가 취소될 수 있습니다.",ai
